geo_name,geo_id,geo_level,metric,race,value
Nevada,32,state,had_foreclosure_2yr_pct,Residents of color (total),7.979e-4
New Hampshire,33,state,has_delinq_pct,Overall,0.1873543
New Hampshire,33,state,has_delinq_pct,AAPI,NA
New Hampshire,33,state,has_delinq_pct,Black,NA
New Hampshire,33,state,has_delinq_pct,Hispanic,NA
New Hampshire,33,state,has_delinq_pct,White,0.1873543
New Hampshire,33,state,has_delinq_pct,Residents of color (total),NA
New Hampshire,33,state,score_cleanpos_p50,Overall,739
New Hampshire,33,state,score_cleanpos_p50,AAPI,NA
New Hampshire,33,state,score_cleanpos_p50,Black,NA
New Hampshire,33,state,score_cleanpos_p50,Hispanic,NA
New Hampshire,33,state,score_cleanpos_p50,White,739
New Hampshire,33,state,score_cleanpos_p50,Residents of color (total),NA
New Hampshire,33,state,had_foreclosure_2yr_pct,Overall,5.58e-4
New Hampshire,33,state,had_foreclosure_2yr_pct,AAPI,NA
New Hampshire,33,state,had_foreclosure_2yr_pct,Black,NA
New Hampshire,33,state,had_foreclosure_2yr_pct,Hispanic,NA
New Hampshire,33,state,had_foreclosure_2yr_pct,White,5.58e-4
New Hampshire,33,state,had_foreclosure_2yr_pct,Residents of color (total),NA
New Jersey,34,state,has_delinq_pct,Overall,0.2366422
New Jersey,34,state,has_delinq_pct,AAPI,0.132322
New Jersey,34,state,has_delinq_pct,Black,0.5331701
New Jersey,34,state,has_delinq_pct,Hispanic,0.3781269
New Jersey,34,state,has_delinq_pct,White,0.1799413
New Jersey,34,state,has_delinq_pct,Residents of color (total),0.3264535
New Jersey,34,state,score_cleanpos_p50,Overall,724
New Jersey,34,state,score_cleanpos_p50,AAPI,752
New Jersey,34,state,score_cleanpos_p50,Black,625
New Jersey,34,state,score_cleanpos_p50,Hispanic,667
New Jersey,34,state,score_cleanpos_p50,White,745
New Jersey,34,state,score_cleanpos_p50,Residents of color (total),682
New Jersey,34,state,had_foreclosure_2yr_pct,Overall,0.0017221
New Jersey,34,state,had_foreclosure_2yr_pct,AAPI,4.203e-4
New Jersey,34,state,had_foreclosure_2yr_pct,Black,0.0018992
New Jersey,34,state,had_foreclosure_2yr_pct,Hispanic,8.362e-4
New Jersey,34,state,had_foreclosure_2yr_pct,White,0.0019007
New Jersey,34,state,had_foreclosure_2yr_pct,Residents of color (total),0.0014419
New Mexico,35,state,has_delinq_pct,Overall,0.3398792
New Mexico,35,state,has_delinq_pct,AAPI,NA
New Mexico,35,state,has_delinq_pct,Black,NA
New Mexico,35,state,has_delinq_pct,Hispanic,0.3806275
New Mexico,35,state,has_delinq_pct,White,0.2502425
New Mexico,35,state,has_delinq_pct,Residents of color (total),0.370864
New Mexico,35,state,score_cleanpos_p50,Overall,680
New Mexico,35,state,score_cleanpos_p50,AAPI,NA
New Mexico,35,state,score_cleanpos_p50,Black,NA
New Mexico,35,state,score_cleanpos_p50,Hispanic,672
New Mexico,35,state,score_cleanpos_p50,White,722
New Mexico,35,state,score_cleanpos_p50,Residents of color (total),674
New Mexico,35,state,had_foreclosure_2yr_pct,Overall,0.0015206
New Mexico,35,state,had_foreclosure_2yr_pct,AAPI,NA
New Mexico,35,state,had_foreclosure_2yr_pct,Black,NA
New Mexico,35,state,had_foreclosure_2yr_pct,Hispanic,0.0017449
New Mexico,35,state,had_foreclosure_2yr_pct,White,0.0015738
New Mexico,35,state,had_foreclosure_2yr_pct,Residents of color (total),0.0015022
New York,36,state,has_delinq_pct,Overall,0.2187311
New York,36,state,has_delinq_pct,AAPI,0.1401749
New York,36,state,has_delinq_pct,Black,0.3590423
New York,36,state,has_delinq_pct,Hispanic,0.3101813
New York,36,state,has_delinq_pct,White,0.1812636
New York,36,state,has_delinq_pct,Residents of color (total),0.2798004
New York,36,state,score_cleanpos_p50,Overall,724
New York,36,state,score_cleanpos_p50,AAPI,744
New York,36,state,score_cleanpos_p50,Black,669
New York,36,state,score_cleanpos_p50,Hispanic,673
New York,36,state,score_cleanpos_p50,White,741
New York,36,state,score_cleanpos_p50,Residents of color (total),689
New York,36,state,had_foreclosure_2yr_pct,Overall,9.279e-4
New York,36,state,had_foreclosure_2yr_pct,AAPI,2.823e-4
New York,36,state,had_foreclosure_2yr_pct,Black,8.485e-4
New York,36,state,had_foreclosure_2yr_pct,Hispanic,3.559e-4
New York,36,state,had_foreclosure_2yr_pct,White,0.0010551
New York,36,state,had_foreclosure_2yr_pct,Residents of color (total),7.204e-4
North Carolina,37,state,has_delinq_pct,Overall,0.3461252
North Carolina,37,state,has_delinq_pct,AAPI,NA
North Carolina,37,state,has_delinq_pct,Black,0.5312603
North Carolina,37,state,has_delinq_pct,Hispanic,0.5084746
North Carolina,37,state,has_delinq_pct,White,0.3124644
North Carolina,37,state,has_delinq_pct,Residents of color (total),0.44756050000000003
North Carolina,37,state,score_cleanpos_p50,Overall,695
North Carolina,37,state,score_cleanpos_p50,AAPI,NA
North Carolina,37,state,score_cleanpos_p50,Black,639
North Carolina,37,state,score_cleanpos_p50,Hispanic,645
North Carolina,37,state,score_cleanpos_p50,White,711
North Carolina,37,state,score_cleanpos_p50,Residents of color (total),661
North Carolina,37,state,had_foreclosure_2yr_pct,Overall,0.0012347
North Carolina,37,state,had_foreclosure_2yr_pct,AAPI,NA
North Carolina,37,state,had_foreclosure_2yr_pct,Black,0.0013167
North Carolina,37,state,had_foreclosure_2yr_pct,Hispanic,NA
North Carolina,37,state,had_foreclosure_2yr_pct,White,0.0011633
North Carolina,37,state,had_foreclosure_2yr_pct,Residents of color (total),0.0014493
North Dakota,38,state,has_delinq_pct,Overall,0.1728512
North Dakota,38,state,has_delinq_pct,AAPI,NA
North Dakota,38,state,has_delinq_pct,Black,NA
North Dakota,38,state,has_delinq_pct,Hispanic,NA
North Dakota,38,state,has_delinq_pct,White,0.1655773
North Dakota,38,state,has_delinq_pct,Residents of color (total),0.4159292
North Dakota,38,state,score_cleanpos_p50,Overall,733
North Dakota,38,state,score_cleanpos_p50,AAPI,NA
North Dakota,38,state,score_cleanpos_p50,Black,NA
North Dakota,38,state,score_cleanpos_p50,Hispanic,NA
North Dakota,38,state,score_cleanpos_p50,White,735
North Dakota,38,state,score_cleanpos_p50,Residents of color (total),645
North Dakota,38,state,had_foreclosure_2yr_pct,Overall,9.529e-4
North Dakota,38,state,had_foreclosure_2yr_pct,AAPI,NA
North Dakota,38,state,had_foreclosure_2yr_pct,Black,NA
North Dakota,38,state,had_foreclosure_2yr_pct,Hispanic,NA
North Dakota,38,state,had_foreclosure_2yr_pct,White,9.822e-4
North Dakota,38,state,had_foreclosure_2yr_pct,Residents of color (total),0
Ohio,39,state,has_delinq_pct,Overall,0.3111293
Ohio,39,state,has_delinq_pct,AAPI,NA
Ohio,39,state,has_delinq_pct,Black,0.5657203
Ohio,39,state,has_delinq_pct,Hispanic,NA
Ohio,39,state,has_delinq_pct,White,0.2847516
Ohio,39,state,has_delinq_pct,Residents of color (total),0.5376559
Ohio,39,state,score_cleanpos_p50,Overall,702
Ohio,39,state,score_cleanpos_p50,AAPI,NA
Ohio,39,state,score_cleanpos_p50,Black,613
Ohio,39,state,score_cleanpos_p50,Hispanic,NA
Ohio,39,state,score_cleanpos_p50,White,714
Ohio,39,state,score_cleanpos_p50,Residents of color (total),625
Ohio,39,state,had_foreclosure_2yr_pct,Overall,0.0011335
Ohio,39,state,had_foreclosure_2yr_pct,AAPI,NA
Ohio,39,state,had_foreclosure_2yr_pct,Black,0.0013811
Ohio,39,state,had_foreclosure_2yr_pct,Hispanic,NA
Ohio,39,state,had_foreclosure_2yr_pct,White,0.0010823
Ohio,39,state,had_foreclosure_2yr_pct,Residents of color (total),0.0015711
Oklahoma,40,state,has_delinq_pct,Overall,0.3778743
Oklahoma,40,state,has_delinq_pct,AAPI,NA
Oklahoma,40,state,has_delinq_pct,Black,0.6107484
Oklahoma,40,state,has_delinq_pct,Hispanic,0.5603077
Oklahoma,40,state,has_delinq_pct,White,0.358063
Oklahoma,40,state,has_delinq_pct,Residents of color (total),0.5126372
Oklahoma,40,state,score_cleanpos_p50,Overall,675
Oklahoma,40,state,score_cleanpos_p50,AAPI,NA
Oklahoma,40,state,score_cleanpos_p50,Black,601
Oklahoma,40,state,score_cleanpos_p50,Hispanic,601
Oklahoma,40,state,score_cleanpos_p50,White,677
Oklahoma,40,state,score_cleanpos_p50,Residents of color (total),631
Oklahoma,40,state,had_foreclosure_2yr_pct,Overall,0.0016662
Oklahoma,40,state,had_foreclosure_2yr_pct,AAPI,NA
Oklahoma,40,state,had_foreclosure_2yr_pct,Black,0.003012
Oklahoma,40,state,had_foreclosure_2yr_pct,Hispanic,0.0012469
Oklahoma,40,state,had_foreclosure_2yr_pct,White,0.0015912
Oklahoma,40,state,had_foreclosure_2yr_pct,Residents of color (total),0.0021717
Oregon,41,state,has_delinq_pct,Overall,0.179891
Oregon,41,state,has_delinq_pct,AAPI,NA
Oregon,41,state,has_delinq_pct,Black,NA
Oregon,41,state,has_delinq_pct,Hispanic,0.2376923
Oregon,41,state,has_delinq_pct,White,0.1775915
Oregon,41,state,has_delinq_pct,Residents of color (total),0.2505984
Oregon,41,state,score_cleanpos_p50,Overall,730
Oregon,41,state,score_cleanpos_p50,AAPI,NA
Oregon,41,state,score_cleanpos_p50,Black,NA
Oregon,41,state,score_cleanpos_p50,Hispanic,697
Oregon,41,state,score_cleanpos_p50,White,731
Oregon,41,state,score_cleanpos_p50,Residents of color (total),689
Oregon,41,state,had_foreclosure_2yr_pct,Overall,6.327e-4
Oregon,41,state,had_foreclosure_2yr_pct,AAPI,NA
Oregon,41,state,had_foreclosure_2yr_pct,Black,NA
Oregon,41,state,had_foreclosure_2yr_pct,Hispanic,0
Oregon,41,state,had_foreclosure_2yr_pct,White,6.375e-4
Oregon,41,state,had_foreclosure_2yr_pct,Residents of color (total),4.826e-4
Pennsylvania,42,state,has_delinq_pct,Overall,0.2542314
Pennsylvania,42,state,has_delinq_pct,AAPI,NA
Pennsylvania,42,state,has_delinq_pct,Black,0.5206361
Pennsylvania,42,state,has_delinq_pct,Hispanic,0.5400947
Pennsylvania,42,state,has_delinq_pct,White,0.2240455
Pennsylvania,42,state,has_delinq_pct,Residents of color (total),0.4639983
Pennsylvania,42,state,score_cleanpos_p50,Overall,727
Pennsylvania,42,state,score_cleanpos_p50,AAPI,NA
Pennsylvania,42,state,score_cleanpos_p50,Black,632
Pennsylvania,42,state,score_cleanpos_p50,Hispanic,624
Pennsylvania,42,state,score_cleanpos_p50,White,737
Pennsylvania,42,state,score_cleanpos_p50,Residents of color (total),651
Pennsylvania,42,state,had_foreclosure_2yr_pct,Overall,0.0013918
Pennsylvania,42,state,had_foreclosure_2yr_pct,AAPI,NA
Pennsylvania,42,state,had_foreclosure_2yr_pct,Black,0.0011956
Pennsylvania,42,state,had_foreclosure_2yr_pct,Hispanic,0.0010471
Pennsylvania,42,state,had_foreclosure_2yr_pct,White,0.0014279
Pennsylvania,42,state,had_foreclosure_2yr_pct,Residents of color (total),0.0011042
Rhode Island,44,state,has_delinq_pct,Overall,0.2306377
Rhode Island,44,state,has_delinq_pct,AAPI,NA
Rhode Island,44,state,has_delinq_pct,Black,NA
Rhode Island,44,state,has_delinq_pct,Hispanic,0.3827695
Rhode Island,44,state,has_delinq_pct,White,0.2027271
Rhode Island,44,state,has_delinq_pct,Residents of color (total),0.3626002
Rhode Island,44,state,score_cleanpos_p50,Overall,722
Rhode Island,44,state,score_cleanpos_p50,AAPI,NA
Rhode Island,44,state,score_cleanpos_p50,Black,NA
Rhode Island,44,state,score_cleanpos_p50,Hispanic,658
Rhode Island,44,state,score_cleanpos_p50,White,734
Rhode Island,44,state,score_cleanpos_p50,Residents of color (total),664
Rhode Island,44,state,had_foreclosure_2yr_pct,Overall,0.0015936
Rhode Island,44,state,had_foreclosure_2yr_pct,AAPI,NA
Rhode Island,44,state,had_foreclosure_2yr_pct,Black,NA
Rhode Island,44,state,had_foreclosure_2yr_pct,Hispanic,0.0016013
Rhode Island,44,state,had_foreclosure_2yr_pct,White,0.0012588
Rhode Island,44,state,had_foreclosure_2yr_pct,Residents of color (total),0.0032028
South Carolina,45,state,has_delinq_pct,Overall,0.4000096
South Carolina,45,state,has_delinq_pct,AAPI,NA
South Carolina,45,state,has_delinq_pct,Black,0.5619305
South Carolina,45,state,has_delinq_pct,Hispanic,NA
South Carolina,45,state,has_delinq_pct,White,0.360245
South Carolina,45,state,has_delinq_pct,Residents of color (total),0.5417731
South Carolina,45,state,score_cleanpos_p50,Overall,675
South Carolina,45,state,score_cleanpos_p50,AAPI,NA
South Carolina,45,state,score_cleanpos_p50,Black,631
South Carolina,45,state,score_cleanpos_p50,Hispanic,NA
South Carolina,45,state,score_cleanpos_p50,White,689
South Carolina,45,state,score_cleanpos_p50,Residents of color (total),637
South Carolina,45,state,had_foreclosure_2yr_pct,Overall,0.0016813
South Carolina,45,state,had_foreclosure_2yr_pct,AAPI,NA
South Carolina,45,state,had_foreclosure_2yr_pct,Black,0.0021849
South Carolina,45,state,had_foreclosure_2yr_pct,Hispanic,NA
South Carolina,45,state,had_foreclosure_2yr_pct,White,0.0016911
South Carolina,45,state,had_foreclosure_2yr_pct,Residents of color (total),0.0016474
South Dakota,46,state,has_delinq_pct,Overall,0.1644343
South Dakota,46,state,has_delinq_pct,AAPI,NA
South Dakota,46,state,has_delinq_pct,Black,NA
South Dakota,46,state,has_delinq_pct,Hispanic,NA
South Dakota,46,state,has_delinq_pct,White,0.1517233
South Dakota,46,state,has_delinq_pct,Residents of color (total),0.4417435
South Dakota,46,state,score_cleanpos_p50,Overall,733
South Dakota,46,state,score_cleanpos_p50,AAPI,NA
South Dakota,46,state,score_cleanpos_p50,Black,NA
South Dakota,46,state,score_cleanpos_p50,Hispanic,NA
South Dakota,46,state,score_cleanpos_p50,White,737
South Dakota,46,state,score_cleanpos_p50,Residents of color (total),641
South Dakota,46,state,had_foreclosure_2yr_pct,Overall,7.358e-4
South Dakota,46,state,had_foreclosure_2yr_pct,AAPI,NA
South Dakota,46,state,had_foreclosure_2yr_pct,Black,NA
South Dakota,46,state,had_foreclosure_2yr_pct,Hispanic,NA
South Dakota,46,state,had_foreclosure_2yr_pct,White,7.695e-4
South Dakota,46,state,had_foreclosure_2yr_pct,Residents of color (total),0
Tennessee,47,state,has_delinq_pct,Overall,0.3409158
Tennessee,47,state,has_delinq_pct,AAPI,NA
Tennessee,47,state,has_delinq_pct,Black,0.5572121
Tennessee,47,state,has_delinq_pct,Hispanic,NA
Tennessee,47,state,has_delinq_pct,White,0.3151637
Tennessee,47,state,has_delinq_pct,Residents of color (total),0.4905192
Tennessee,47,state,score_cleanpos_p50,Overall,690
Tennessee,47,state,score_cleanpos_p50,AAPI,NA
Tennessee,47,state,score_cleanpos_p50,Black,613
Tennessee,47,state,score_cleanpos_p50,Hispanic,NA
Tennessee,47,state,score_cleanpos_p50,White,702
Tennessee,47,state,score_cleanpos_p50,Residents of color (total),641
Tennessee,47,state,had_foreclosure_2yr_pct,Overall,0.0011319
Tennessee,47,state,had_foreclosure_2yr_pct,AAPI,NA
Tennessee,47,state,had_foreclosure_2yr_pct,Black,0.0013376
Tennessee,47,state,had_foreclosure_2yr_pct,Hispanic,NA
Tennessee,47,state,had_foreclosure_2yr_pct,White,0.0011117
Tennessee,47,state,had_foreclosure_2yr_pct,Residents of color (total),0.0012472
Texas,48,state,has_delinq_pct,Overall,0.4026258
Texas,48,state,has_delinq_pct,AAPI,0.206501
Texas,48,state,has_delinq_pct,Black,0.6073771
Texas,48,state,has_delinq_pct,Hispanic,0.5067075
Texas,48,state,has_delinq_pct,White,0.3293629
Texas,48,state,has_delinq_pct,Residents of color (total),0.4633165
Texas,48,state,score_cleanpos_p50,Overall,675
Texas,48,state,score_cleanpos_p50,AAPI,738.5
Texas,48,state,score_cleanpos_p50,Black,612
Texas,48,state,score_cleanpos_p50,Hispanic,646
Texas,48,state,score_cleanpos_p50,White,702
Texas,48,state,score_cleanpos_p50,Residents of color (total),659
Texas,48,state,had_foreclosure_2yr_pct,Overall,8.778e-4
Texas,48,state,had_foreclosure_2yr_pct,AAPI,0.0012315
Texas,48,state,had_foreclosure_2yr_pct,Black,6.324e-4
Texas,48,state,had_foreclosure_2yr_pct,Hispanic,7.57e-4
Texas,48,state,had_foreclosure_2yr_pct,White,9.725e-4
Texas,48,state,had_foreclosure_2yr_pct,Residents of color (total),8.003e-4
Utah,49,state,has_delinq_pct,Overall,0.205307
Utah,49,state,has_delinq_pct,AAPI,NA
Utah,49,state,has_delinq_pct,Black,NA
Utah,49,state,has_delinq_pct,Hispanic,0.3997599
Utah,49,state,has_delinq_pct,White,0.1955453
Utah,49,state,has_delinq_pct,Residents of color (total),0.3735849
Utah,49,state,score_cleanpos_p50,Overall,723
Utah,49,state,score_cleanpos_p50,AAPI,NA
Utah,49,state,score_cleanpos_p50,Black,NA
Utah,49,state,score_cleanpos_p50,Hispanic,662
Utah,49,state,score_cleanpos_p50,White,726
Utah,49,state,score_cleanpos_p50,Residents of color (total),663.5
Utah,49,state,had_foreclosure_2yr_pct,Overall,6.465e-4
Utah,49,state,had_foreclosure_2yr_pct,AAPI,NA
Utah,49,state,had_foreclosure_2yr_pct,Black,NA
Utah,49,state,had_foreclosure_2yr_pct,Hispanic,0
Utah,49,state,had_foreclosure_2yr_pct,White,6.63e-4
Utah,49,state,had_foreclosure_2yr_pct,Residents of color (total),3.698e-4
Vermont,50,state,has_delinq_pct,Overall,0.1774086
Vermont,50,state,has_delinq_pct,AAPI,NA
Vermont,50,state,has_delinq_pct,Black,NA
Vermont,50,state,has_delinq_pct,Hispanic,NA
Vermont,50,state,has_delinq_pct,White,0.1773956
Vermont,50,state,has_delinq_pct,Residents of color (total),NA
Vermont,50,state,score_cleanpos_p50,Overall,740
Vermont,50,state,score_cleanpos_p50,AAPI,NA
Vermont,50,state,score_cleanpos_p50,Black,NA
Vermont,50,state,score_cleanpos_p50,Hispanic,NA
Vermont,50,state,score_cleanpos_p50,White,740
Vermont,50,state,score_cleanpos_p50,Residents of color (total),NA
Vermont,50,state,had_foreclosure_2yr_pct,Overall,0.001051
Vermont,50,state,had_foreclosure_2yr_pct,AAPI,NA
Vermont,50,state,had_foreclosure_2yr_pct,Black,NA
Vermont,50,state,had_foreclosure_2yr_pct,Hispanic,NA
Vermont,50,state,had_foreclosure_2yr_pct,White,0.0010523
Vermont,50,state,had_foreclosure_2yr_pct,Residents of color (total),NA
Virginia,51,state,has_delinq_pct,Overall,0.2667747
Virginia,51,state,has_delinq_pct,AAPI,NA
Virginia,51,state,has_delinq_pct,Black,0.5065711
Virginia,51,state,has_delinq_pct,Hispanic,NA
Virginia,51,state,has_delinq_pct,White,0.2410365
Virginia,51,state,has_delinq_pct,Residents of color (total),0.3272409
Virginia,51,state,score_cleanpos_p50,Overall,720
Virginia,51,state,score_cleanpos_p50,AAPI,NA
Virginia,51,state,score_cleanpos_p50,Black,638
Virginia,51,state,score_cleanpos_p50,Hispanic,NA
Virginia,51,state,score_cleanpos_p50,White,729
Virginia,51,state,score_cleanpos_p50,Residents of color (total),691
Virginia,51,state,had_foreclosure_2yr_pct,Overall,0.0012175
Virginia,51,state,had_foreclosure_2yr_pct,AAPI,NA
Virginia,51,state,had_foreclosure_2yr_pct,Black,0.0019309
Virginia,51,state,had_foreclosure_2yr_pct,Hispanic,NA
Virginia,51,state,had_foreclosure_2yr_pct,White,0.0012441
Virginia,51,state,had_foreclosure_2yr_pct,Residents of color (total),0.0011555
Washington,53,state,has_delinq_pct,Overall,0.1722408
Washington,53,state,has_delinq_pct,AAPI,NA
Washington,53,state,has_delinq_pct,Black,NA
Washington,53,state,has_delinq_pct,Hispanic,0.2263121
Washington,53,state,has_delinq_pct,White,0.1609415
Washington,53,state,has_delinq_pct,Residents of color (total),0.2341439
Washington,53,state,score_cleanpos_p50,Overall,736
Washington,53,state,score_cleanpos_p50,AAPI,NA
Washington,53,state,score_cleanpos_p50,Black,NA
Washington,53,state,score_cleanpos_p50,Hispanic,697
Washington,53,state,score_cleanpos_p50,White,740
Washington,53,state,score_cleanpos_p50,Residents of color (total),711
Washington,53,state,had_foreclosure_2yr_pct,Overall,5.771e-4
Washington,53,state,had_foreclosure_2yr_pct,AAPI,NA
Washington,53,state,had_foreclosure_2yr_pct,Black,NA
Washington,53,state,had_foreclosure_2yr_pct,Hispanic,8.387e-4
Washington,53,state,had_foreclosure_2yr_pct,White,5.731e-4
Washington,53,state,had_foreclosure_2yr_pct,Residents of color (total),5.99e-4
West Virginia,54,state,has_delinq_pct,Overall,0.3969642
West Virginia,54,state,has_delinq_pct,AAPI,NA
West Virginia,54,state,has_delinq_pct,Black,NA
West Virginia,54,state,has_delinq_pct,Hispanic,NA
West Virginia,54,state,has_delinq_pct,White,0.3968978
West Virginia,54,state,has_delinq_pct,Residents of color (total),NA
West Virginia,54,state,score_cleanpos_p50,Overall,677
West Virginia,54,state,score_cleanpos_p50,AAPI,NA
West Virginia,54,state,score_cleanpos_p50,Black,NA
West Virginia,54,state,score_cleanpos_p50,Hispanic,NA
West Virginia,54,state,score_cleanpos_p50,White,677
West Virginia,54,state,score_cleanpos_p50,Residents of color (total),NA
West Virginia,54,state,had_foreclosure_2yr_pct,Overall,0.001249
West Virginia,54,state,had_foreclosure_2yr_pct,AAPI,NA
West Virginia,54,state,had_foreclosure_2yr_pct,Black,NA
West Virginia,54,state,had_foreclosure_2yr_pct,Hispanic,NA
West Virginia,54,state,had_foreclosure_2yr_pct,White,0.0012497
West Virginia,54,state,had_foreclosure_2yr_pct,Residents of color (total),NA
Wisconsin,55,state,has_delinq_pct,Overall,0.211433
Wisconsin,55,state,has_delinq_pct,AAPI,NA
Wisconsin,55,state,has_delinq_pct,Black,0.5759061
Wisconsin,55,state,has_delinq_pct,Hispanic,0.4684526
Wisconsin,55,state,has_delinq_pct,White,0.1854489
Wisconsin,55,state,has_delinq_pct,Residents of color (total),0.5199859
Wisconsin,55,state,score_cleanpos_p50,Overall,740
Wisconsin,55,state,score_cleanpos_p50,AAPI,NA
Wisconsin,55,state,score_cleanpos_p50,Black,598
Wisconsin,55,state,score_cleanpos_p50,Hispanic,644
Wisconsin,55,state,score_cleanpos_p50,White,746
Wisconsin,55,state,score_cleanpos_p50,Residents of color (total),622
Wisconsin,55,state,had_foreclosure_2yr_pct,Overall,7.129e-4
Wisconsin,55,state,had_foreclosure_2yr_pct,AAPI,NA
Wisconsin,55,state,had_foreclosure_2yr_pct,Black,0.0014535
Wisconsin,55,state,had_foreclosure_2yr_pct,Hispanic,0.0014388
Wisconsin,55,state,had_foreclosure_2yr_pct,White,6.79e-4
Wisconsin,55,state,had_foreclosure_2yr_pct,Residents of color (total),0.0011068
Wyoming,56,state,has_delinq_pct,Overall,0.2565147
Wyoming,56,state,has_delinq_pct,AAPI,NA
Wyoming,56,state,has_delinq_pct,Black,NA
Wyoming,56,state,has_delinq_pct,Hispanic,NA
Wyoming,56,state,has_delinq_pct,White,0.2539183
Wyoming,56,state,has_delinq_pct,Residents of color (total),0.6525424
Wyoming,56,state,score_cleanpos_p50,Overall,718
Wyoming,56,state,score_cleanpos_p50,AAPI,NA
Wyoming,56,state,score_cleanpos_p50,Black,NA
Wyoming,56,state,score_cleanpos_p50,Hispanic,NA
Wyoming,56,state,score_cleanpos_p50,White,719
Wyoming,56,state,score_cleanpos_p50,Residents of color (total),570
Wyoming,56,state,had_foreclosure_2yr_pct,Overall,0.0013382
Wyoming,56,state,had_foreclosure_2yr_pct,AAPI,NA
Wyoming,56,state,had_foreclosure_2yr_pct,Black,NA
Wyoming,56,state,had_foreclosure_2yr_pct,Hispanic,NA
Wyoming,56,state,had_foreclosure_2yr_pct,White,0.0013471
Wyoming,56,state,had_foreclosure_2yr_pct,Residents of color (total),0
"Akron, OH",NA,city,has_delinq_pct,Overall,0.4685366
"Akron, OH",NA,city,has_delinq_pct,AAPI,NA
"Akron, OH",NA,city,has_delinq_pct,Black,0.5523059
"Akron, OH",NA,city,has_delinq_pct,Hispanic,NA
"Akron, OH",NA,city,has_delinq_pct,White,0.389852
"Akron, OH",NA,city,has_delinq_pct,Residents of color (total),0.5757925
"Akron, OH",NA,city,score_cleanpos_p50,Overall,652
"Akron, OH",NA,city,score_cleanpos_p50,AAPI,NA
"Akron, OH",NA,city,score_cleanpos_p50,Black,620
"Akron, OH",NA,city,score_cleanpos_p50,Hispanic,NA
"Akron, OH",NA,city,score_cleanpos_p50,White,674
"Akron, OH",NA,city,score_cleanpos_p50,Residents of color (total),606
"Akron, OH",NA,city,had_foreclosure_2yr_pct,Overall,9.602e-4
"Akron, OH",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Akron, OH",NA,city,had_foreclosure_2yr_pct,Black,0
"Akron, OH",NA,city,had_foreclosure_2yr_pct,Hispanic,NA
"Akron, OH",NA,city,had_foreclosure_2yr_pct,White,8.382e-4
"Akron, OH",NA,city,had_foreclosure_2yr_pct,Residents of color (total),0.0011236
"Albuquerque, NM",NA,city,has_delinq_pct,Overall,0.3288492
"Albuquerque, NM",NA,city,has_delinq_pct,AAPI,NA
"Albuquerque, NM",NA,city,has_delinq_pct,Black,NA
"Albuquerque, NM",NA,city,has_delinq_pct,Hispanic,0.3805514
"Albuquerque, NM",NA,city,has_delinq_pct,White,0.2476649
"Albuquerque, NM",NA,city,has_delinq_pct,Residents of color (total),0.3553727
"Albuquerque, NM",NA,city,score_cleanpos_p50,Overall,689
"Albuquerque, NM",NA,city,score_cleanpos_p50,AAPI,NA
"Albuquerque, NM",NA,city,score_cleanpos_p50,Black,NA
"Albuquerque, NM",NA,city,score_cleanpos_p50,Hispanic,675
"Albuquerque, NM",NA,city,score_cleanpos_p50,White,727
"Albuquerque, NM",NA,city,score_cleanpos_p50,Residents of color (total),677
"Albuquerque, NM",NA,city,had_foreclosure_2yr_pct,Overall,8.29e-4
"Albuquerque, NM",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Albuquerque, NM",NA,city,had_foreclosure_2yr_pct,Black,NA
"Albuquerque, NM",NA,city,had_foreclosure_2yr_pct,Hispanic,0.0010796
"Albuquerque, NM",NA,city,had_foreclosure_2yr_pct,White,0.0011396
"Albuquerque, NM",NA,city,had_foreclosure_2yr_pct,Residents of color (total),7.295e-4
"Amarillo, TX",NA,city,has_delinq_pct,Overall,0.4172578
"Amarillo, TX",NA,city,has_delinq_pct,AAPI,NA
"Amarillo, TX",NA,city,has_delinq_pct,Black,NA
"Amarillo, TX",NA,city,has_delinq_pct,Hispanic,0.6135656
"Amarillo, TX",NA,city,has_delinq_pct,White,0.3567401
"Amarillo, TX",NA,city,has_delinq_pct,Residents of color (total),0.6036842
"Amarillo, TX",NA,city,score_cleanpos_p50,Overall,672
"Amarillo, TX",NA,city,score_cleanpos_p50,AAPI,NA
"Amarillo, TX",NA,city,score_cleanpos_p50,Black,NA
"Amarillo, TX",NA,city,score_cleanpos_p50,Hispanic,607
"Amarillo, TX",NA,city,score_cleanpos_p50,White,686
"Amarillo, TX",NA,city,score_cleanpos_p50,Residents of color (total),612
"Amarillo, TX",NA,city,had_foreclosure_2yr_pct,Overall,0.0013103
"Amarillo, TX",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Amarillo, TX",NA,city,had_foreclosure_2yr_pct,Black,NA
"Amarillo, TX",NA,city,had_foreclosure_2yr_pct,Hispanic,0.0012151
"Amarillo, TX",NA,city,had_foreclosure_2yr_pct,White,0.001403
"Amarillo, TX",NA,city,had_foreclosure_2yr_pct,Residents of color (total),0.0010363
"Anaheim, CA",NA,city,has_delinq_pct,Overall,0.2713456
"Anaheim, CA",NA,city,has_delinq_pct,AAPI,NA
"Anaheim, CA",NA,city,has_delinq_pct,Black,NA
