geo_name,geo_id,geo_level,metric,value
"Chicago City (South)--South Chicago, Pullman, West Pullman, East Side & South Deering",1703532,PUMA,median net worth,35159.793
"Chicago City (South)--South Chicago, Pullman, West Pullman, East Side & South Deering",1703532,PUMA,homeownership_rate,0.5291
"Chicago City (South)--South Chicago, Pullman, West Pullman, East Side & South Deering",1703532,PUMA,median_home_value_among_homeowners,130000
"Chicago City (South)--South Chicago, Pullman, West Pullman, East Side & South Deering",1703532,PUMA,at least 2000 emergency savings,0.4261
"Chicago City (South)--South Chicago, Pullman, West Pullman, East Side & South Deering",1703532,PUMA,score_cleanpos_p50,NA
"Chicago City (South)--South Chicago, Pullman, West Pullman, East Side & South Deering",1703532,PUMA,has_delinq_pct,NA
"Chicago City (South)--South Chicago, Pullman, West Pullman, East Side & South Deering",1703532,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,NA
"Chicago City (South)--South Chicago, Pullman, West Pullman, East Side & South Deering",1703532,PUMA,had_foreclosure_2yr_pct,NA
"Chicago City (South)--South Chicago, Pullman, West Pullman, East Side & South Deering",1703532,PUMA,share_of_low_income_households_with_housing_cost_burden,0.5853
"Chicago City (South)--South Chicago, Pullman, West Pullman, East Side & South Deering",1703532,PUMA,share_of_people_with_health_insurance,0.9294
"McHenry County (North, West & Central)",1703601,PUMA,median net worth,246918.36
"McHenry County (North, West & Central)",1703601,PUMA,homeownership_rate,0.8059
"McHenry County (North, West & Central)",1703601,PUMA,median_home_value_among_homeowners,250000
"McHenry County (North, West & Central)",1703601,PUMA,at least 2000 emergency savings,0.7841
"McHenry County (North, West & Central)",1703601,PUMA,score_cleanpos_p50,735
"McHenry County (North, West & Central)",1703601,PUMA,has_delinq_pct,0.2018
"McHenry County (North, West & Central)",1703601,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0582
"McHenry County (North, West & Central)",1703601,PUMA,had_foreclosure_2yr_pct,0.0028
"McHenry County (North, West & Central)",1703601,PUMA,share_of_low_income_households_with_housing_cost_burden,0.6632
"McHenry County (North, West & Central)",1703601,PUMA,share_of_people_with_health_insurance,0.934
"McHenry County (Southeast)--Algonquin, McHenry & Nunda Townships",1703602,PUMA,median net worth,221278.73
"McHenry County (Southeast)--Algonquin, McHenry & Nunda Townships",1703602,PUMA,homeownership_rate,0.7756
"McHenry County (Southeast)--Algonquin, McHenry & Nunda Townships",1703602,PUMA,median_home_value_among_homeowners,225000
"McHenry County (Southeast)--Algonquin, McHenry & Nunda Townships",1703602,PUMA,at least 2000 emergency savings,0.7856
"McHenry County (Southeast)--Algonquin, McHenry & Nunda Townships",1703602,PUMA,score_cleanpos_p50,NA
"McHenry County (Southeast)--Algonquin, McHenry & Nunda Townships",1703602,PUMA,has_delinq_pct,NA
"McHenry County (Southeast)--Algonquin, McHenry & Nunda Townships",1703602,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,NA
"McHenry County (Southeast)--Algonquin, McHenry & Nunda Townships",1703602,PUMA,had_foreclosure_2yr_pct,NA
"McHenry County (Southeast)--Algonquin, McHenry & Nunda Townships",1703602,PUMA,share_of_low_income_households_with_housing_cost_burden,0.692
"McHenry County (Southeast)--Algonquin, McHenry & Nunda Townships",1703602,PUMA,share_of_people_with_health_insurance,0.9326
Kendall & Grundy Counties,1703700,PUMA,median net worth,226654.17
Kendall & Grundy Counties,1703700,PUMA,homeownership_rate,0.8447
Kendall & Grundy Counties,1703700,PUMA,median_home_value_among_homeowners,225000
Kendall & Grundy Counties,1703700,PUMA,at least 2000 emergency savings,0.8113
Kendall & Grundy Counties,1703700,PUMA,score_cleanpos_p50,721
Kendall & Grundy Counties,1703700,PUMA,has_delinq_pct,0.2635
Kendall & Grundy Counties,1703700,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0443
Kendall & Grundy Counties,1703700,PUMA,had_foreclosure_2yr_pct,9e-4
Kendall & Grundy Counties,1703700,PUMA,share_of_low_income_households_with_housing_cost_burden,0.7558
Kendall & Grundy Counties,1703700,PUMA,share_of_people_with_health_insurance,0.9521
Lake County (Northwest)--Hammond & East Chicago Cities,1800101,PUMA,median net worth,39614.41
Lake County (Northwest)--Hammond & East Chicago Cities,1800101,PUMA,homeownership_rate,0.5785
Lake County (Northwest)--Hammond & East Chicago Cities,1800101,PUMA,median_home_value_among_homeowners,100000
Lake County (Northwest)--Hammond & East Chicago Cities,1800101,PUMA,at least 2000 emergency savings,0.4287
Lake County (Northwest)--Hammond & East Chicago Cities,1800101,PUMA,score_cleanpos_p50,653
Lake County (Northwest)--Hammond & East Chicago Cities,1800101,PUMA,has_delinq_pct,0.4411
Lake County (Northwest)--Hammond & East Chicago Cities,1800101,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.197
Lake County (Northwest)--Hammond & East Chicago Cities,1800101,PUMA,had_foreclosure_2yr_pct,0.0019
Lake County (Northwest)--Hammond & East Chicago Cities,1800101,PUMA,share_of_low_income_households_with_housing_cost_burden,0.4804
Lake County (Northwest)--Hammond & East Chicago Cities,1800101,PUMA,share_of_people_with_health_insurance,0.8818
Lake County (Northeast)--Gary City & Griffith Town,1800102,PUMA,median net worth,25693.633
Lake County (Northeast)--Gary City & Griffith Town,1800102,PUMA,homeownership_rate,0.5463
Lake County (Northeast)--Gary City & Griffith Town,1800102,PUMA,median_home_value_among_homeowners,96000
Lake County (Northeast)--Gary City & Griffith Town,1800102,PUMA,at least 2000 emergency savings,0.3943
Lake County (Northeast)--Gary City & Griffith Town,1800102,PUMA,score_cleanpos_p50,652
Lake County (Northeast)--Gary City & Griffith Town,1800102,PUMA,has_delinq_pct,0.4581
Lake County (Northeast)--Gary City & Griffith Town,1800102,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1587
Lake County (Northeast)--Gary City & Griffith Town,1800102,PUMA,had_foreclosure_2yr_pct,0.001
Lake County (Northeast)--Gary City & Griffith Town,1800102,PUMA,share_of_low_income_households_with_housing_cost_burden,0.5748
Lake County (Northeast)--Gary City & Griffith Town,1800102,PUMA,share_of_people_with_health_insurance,0.8664
Lake County (Central),1800103,PUMA,median net worth,187284.36
Lake County (Central),1800103,PUMA,homeownership_rate,0.7983
Lake County (Central),1800103,PUMA,median_home_value_among_homeowners,180000
Lake County (Central),1800103,PUMA,at least 2000 emergency savings,0.7399
Lake County (Central),1800103,PUMA,score_cleanpos_p50,745
Lake County (Central),1800103,PUMA,has_delinq_pct,0.1775
Lake County (Central),1800103,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0672
Lake County (Central),1800103,PUMA,had_foreclosure_2yr_pct,8e-4
Lake County (Central),1800103,PUMA,share_of_low_income_households_with_housing_cost_burden,0.5558
Lake County (Central),1800103,PUMA,share_of_people_with_health_insurance,0.9427
Lake County (South),1800104,PUMA,median net worth,224758.19
Lake County (South),1800104,PUMA,homeownership_rate,0.8225
Lake County (South),1800104,PUMA,median_home_value_among_homeowners,240000
Lake County (South),1800104,PUMA,at least 2000 emergency savings,0.7776
Lake County (South),1800104,PUMA,score_cleanpos_p50,744
Lake County (South),1800104,PUMA,has_delinq_pct,0.1643
Lake County (South),1800104,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0606
Lake County (South),1800104,PUMA,had_foreclosure_2yr_pct,0
Lake County (South),1800104,PUMA,share_of_low_income_households_with_housing_cost_burden,0.6656
Lake County (South),1800104,PUMA,share_of_people_with_health_insurance,0.9706
Porter County,1800200,PUMA,median net worth,171901.97
Porter County,1800200,PUMA,homeownership_rate,0.7572
Porter County,1800200,PUMA,median_home_value_among_homeowners,200000
Porter County,1800200,PUMA,at least 2000 emergency savings,0.7228
Porter County,1800200,PUMA,score_cleanpos_p50,717
Porter County,1800200,PUMA,has_delinq_pct,0.2534
Porter County,1800200,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1053
Porter County,1800200,PUMA,had_foreclosure_2yr_pct,0.0024
Porter County,1800200,PUMA,share_of_low_income_households_with_housing_cost_burden,0.5652
Porter County,1800200,PUMA,share_of_people_with_health_insurance,0.951
LaPorte County,1800300,PUMA,median net worth,100176.88
LaPorte County,1800300,PUMA,homeownership_rate,0.7345
LaPorte County,1800300,PUMA,median_home_value_among_homeowners,144000
LaPorte County,1800300,PUMA,at least 2000 emergency savings,0.6108
LaPorte County,1800300,PUMA,score_cleanpos_p50,712
LaPorte County,1800300,PUMA,has_delinq_pct,0.2441
LaPorte County,1800300,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0982
LaPorte County,1800300,PUMA,had_foreclosure_2yr_pct,8e-4
LaPorte County,1800300,PUMA,share_of_low_income_households_with_housing_cost_burden,0.4921
LaPorte County,1800300,PUMA,share_of_people_with_health_insurance,0.9309
St. Joseph County (North)--South Bend City,1800401,PUMA,median net worth,47923.574
St. Joseph County (North)--South Bend City,1800401,PUMA,homeownership_rate,0.6207
St. Joseph County (North)--South Bend City,1800401,PUMA,median_home_value_among_homeowners,100000
St. Joseph County (North)--South Bend City,1800401,PUMA,at least 2000 emergency savings,0.5197
St. Joseph County (North)--South Bend City,1800401,PUMA,score_cleanpos_p50,675
St. Joseph County (North)--South Bend City,1800401,PUMA,has_delinq_pct,0.3447
St. Joseph County (North)--South Bend City,1800401,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1333
St. Joseph County (North)--South Bend City,1800401,PUMA,had_foreclosure_2yr_pct,0
St. Joseph County (North)--South Bend City,1800401,PUMA,share_of_low_income_households_with_housing_cost_burden,0.551
St. Joseph County (North)--South Bend City,1800401,PUMA,share_of_people_with_health_insurance,0.8876
St. Joseph County (Outside South Bend City)--Mishawaka City,1800402,PUMA,median net worth,119327.84
St. Joseph County (Outside South Bend City)--Mishawaka City,1800402,PUMA,homeownership_rate,0.7353
St. Joseph County (Outside South Bend City)--Mishawaka City,1800402,PUMA,median_home_value_among_homeowners,165000
St. Joseph County (Outside South Bend City)--Mishawaka City,1800402,PUMA,at least 2000 emergency savings,0.6819
St. Joseph County (Outside South Bend City)--Mishawaka City,1800402,PUMA,score_cleanpos_p50,731
St. Joseph County (Outside South Bend City)--Mishawaka City,1800402,PUMA,has_delinq_pct,0.2097
St. Joseph County (Outside South Bend City)--Mishawaka City,1800402,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0892
St. Joseph County (Outside South Bend City)--Mishawaka City,1800402,PUMA,had_foreclosure_2yr_pct,0.0011
St. Joseph County (Outside South Bend City)--Mishawaka City,1800402,PUMA,share_of_low_income_households_with_housing_cost_burden,0.5354
St. Joseph County (Outside South Bend City)--Mishawaka City,1800402,PUMA,share_of_people_with_health_insurance,0.9422
Elkhart County--Elkhart & Goshen Cities,1800500,PUMA,median net worth,106352.96
Elkhart County--Elkhart & Goshen Cities,1800500,PUMA,homeownership_rate,0.726
Elkhart County--Elkhart & Goshen Cities,1800500,PUMA,median_home_value_among_homeowners,150000
Elkhart County--Elkhart & Goshen Cities,1800500,PUMA,at least 2000 emergency savings,0.6193
Elkhart County--Elkhart & Goshen Cities,1800500,PUMA,score_cleanpos_p50,689
Elkhart County--Elkhart & Goshen Cities,1800500,PUMA,has_delinq_pct,0.2921
Elkhart County--Elkhart & Goshen Cities,1800500,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1182
Elkhart County--Elkhart & Goshen Cities,1800500,PUMA,had_foreclosure_2yr_pct,0.0013
Elkhart County--Elkhart & Goshen Cities,1800500,PUMA,share_of_low_income_households_with_housing_cost_burden,0.5681
Elkhart County--Elkhart & Goshen Cities,1800500,PUMA,share_of_people_with_health_insurance,0.845
"Noble, DeKalb, LaGrange & Steuben Counties",1800600,PUMA,median net worth,122387.98
"Noble, DeKalb, LaGrange & Steuben Counties",1800600,PUMA,homeownership_rate,0.7961
"Noble, DeKalb, LaGrange & Steuben Counties",1800600,PUMA,median_home_value_among_homeowners,150000
"Noble, DeKalb, LaGrange & Steuben Counties",1800600,PUMA,at least 2000 emergency savings,0.6495
"Noble, DeKalb, LaGrange & Steuben Counties",1800600,PUMA,score_cleanpos_p50,710
"Noble, DeKalb, LaGrange & Steuben Counties",1800600,PUMA,has_delinq_pct,0.258
"Noble, DeKalb, LaGrange & Steuben Counties",1800600,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0974
"Noble, DeKalb, LaGrange & Steuben Counties",1800600,PUMA,had_foreclosure_2yr_pct,7e-4
"Noble, DeKalb, LaGrange & Steuben Counties",1800600,PUMA,share_of_low_income_households_with_housing_cost_burden,0.3558
"Noble, DeKalb, LaGrange & Steuben Counties",1800600,PUMA,share_of_people_with_health_insurance,0.8214
"Jasper, Starke, Fulton, Newton & Pulaski Counties",1800700,PUMA,median net worth,108262.57
"Jasper, Starke, Fulton, Newton & Pulaski Counties",1800700,PUMA,homeownership_rate,0.7755
"Jasper, Starke, Fulton, Newton & Pulaski Counties",1800700,PUMA,median_home_value_among_homeowners,128000
"Jasper, Starke, Fulton, Newton & Pulaski Counties",1800700,PUMA,at least 2000 emergency savings,0.6095
"Jasper, Starke, Fulton, Newton & Pulaski Counties",1800700,PUMA,score_cleanpos_p50,702
"Jasper, Starke, Fulton, Newton & Pulaski Counties",1800700,PUMA,has_delinq_pct,0.2807
"Jasper, Starke, Fulton, Newton & Pulaski Counties",1800700,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1
"Jasper, Starke, Fulton, Newton & Pulaski Counties",1800700,PUMA,had_foreclosure_2yr_pct,0.0018
"Jasper, Starke, Fulton, Newton & Pulaski Counties",1800700,PUMA,share_of_low_income_households_with_housing_cost_burden,0.4835
"Jasper, Starke, Fulton, Newton & Pulaski Counties",1800700,PUMA,share_of_people_with_health_insurance,0.932
Kosciusko & Marshall Counties,1800800,PUMA,median net worth,133077.53
Kosciusko & Marshall Counties,1800800,PUMA,homeownership_rate,0.7868
Kosciusko & Marshall Counties,1800800,PUMA,median_home_value_among_homeowners,152000
Kosciusko & Marshall Counties,1800800,PUMA,at least 2000 emergency savings,0.645
Kosciusko & Marshall Counties,1800800,PUMA,score_cleanpos_p50,719
Kosciusko & Marshall Counties,1800800,PUMA,has_delinq_pct,0.2378
Kosciusko & Marshall Counties,1800800,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0691
Kosciusko & Marshall Counties,1800800,PUMA,had_foreclosure_2yr_pct,9e-4
Kosciusko & Marshall Counties,1800800,PUMA,share_of_low_income_households_with_housing_cost_burden,0.491
Kosciusko & Marshall Counties,1800800,PUMA,share_of_people_with_health_insurance,0.8925
"Huntington, Whitley, Adams & Wells Counties",1800900,PUMA,median net worth,102596.68
"Huntington, Whitley, Adams & Wells Counties",1800900,PUMA,homeownership_rate,0.7524
"Huntington, Whitley, Adams & Wells Counties",1800900,PUMA,median_home_value_among_homeowners,130000
"Huntington, Whitley, Adams & Wells Counties",1800900,PUMA,at least 2000 emergency savings,0.609
"Huntington, Whitley, Adams & Wells Counties",1800900,PUMA,score_cleanpos_p50,718
"Huntington, Whitley, Adams & Wells Counties",1800900,PUMA,has_delinq_pct,0.2402
"Huntington, Whitley, Adams & Wells Counties",1800900,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0981
"Huntington, Whitley, Adams & Wells Counties",1800900,PUMA,had_foreclosure_2yr_pct,9e-4
"Huntington, Whitley, Adams & Wells Counties",1800900,PUMA,share_of_low_income_households_with_housing_cost_burden,0.4412
"Huntington, Whitley, Adams & Wells Counties",1800900,PUMA,share_of_people_with_health_insurance,0.8515
Allen County (Central)--Fort Wayne City (South),1801001,PUMA,median net worth,42637.699
Allen County (Central)--Fort Wayne City (South),1801001,PUMA,homeownership_rate,0.5793
Allen County (Central)--Fort Wayne City (South),1801001,PUMA,median_home_value_among_homeowners,100000
Allen County (Central)--Fort Wayne City (South),1801001,PUMA,at least 2000 emergency savings,0.5164
Allen County (Central)--Fort Wayne City (South),1801001,PUMA,score_cleanpos_p50,675
Allen County (Central)--Fort Wayne City (South),1801001,PUMA,has_delinq_pct,0.3575
Allen County (Central)--Fort Wayne City (South),1801001,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1383
Allen County (Central)--Fort Wayne City (South),1801001,PUMA,had_foreclosure_2yr_pct,0.0026
Allen County (Central)--Fort Wayne City (South),1801001,PUMA,share_of_low_income_households_with_housing_cost_burden,0.4883
Allen County (Central)--Fort Wayne City (South),1801001,PUMA,share_of_people_with_health_insurance,0.8631
Allen County (Central)--Fort Wayne City (North),1801002,PUMA,median net worth,73965.305
Allen County (Central)--Fort Wayne City (North),1801002,PUMA,homeownership_rate,0.6793
Allen County (Central)--Fort Wayne City (North),1801002,PUMA,median_home_value_among_homeowners,126000
Allen County (Central)--Fort Wayne City (North),1801002,PUMA,at least 2000 emergency savings,0.5986
Allen County (Central)--Fort Wayne City (North),1801002,PUMA,score_cleanpos_p50,736
Allen County (Central)--Fort Wayne City (North),1801002,PUMA,has_delinq_pct,0.1974
Allen County (Central)--Fort Wayne City (North),1801002,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0938
Allen County (Central)--Fort Wayne City (North),1801002,PUMA,had_foreclosure_2yr_pct,0.0011
Allen County (Central)--Fort Wayne City (North),1801002,PUMA,share_of_low_income_households_with_housing_cost_burden,0.5047
Allen County (Central)--Fort Wayne City (North),1801002,PUMA,share_of_people_with_health_insurance,0.9389
Allen County (Outside Fort Wayne City),1801003,PUMA,median net worth,221326.92
Allen County (Outside Fort Wayne City),1801003,PUMA,homeownership_rate,0.9016
Allen County (Outside Fort Wayne City),1801003,PUMA,median_home_value_among_homeowners,200000
Allen County (Outside Fort Wayne City),1801003,PUMA,at least 2000 emergency savings,0.7892
Allen County (Outside Fort Wayne City),1801003,PUMA,score_cleanpos_p50,742
Allen County (Outside Fort Wayne City),1801003,PUMA,has_delinq_pct,0.1709
Allen County (Outside Fort Wayne City),1801003,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1014
Allen County (Outside Fort Wayne City),1801003,PUMA,had_foreclosure_2yr_pct,0.0043
Allen County (Outside Fort Wayne City),1801003,PUMA,share_of_low_income_households_with_housing_cost_burden,0.3245
Allen County (Outside Fort Wayne City),1801003,PUMA,share_of_people_with_health_insurance,0.9474
"Montgomery, Clinton, White, Carroll & Benton Counties",1801100,PUMA,median net worth,91919.023
"Montgomery, Clinton, White, Carroll & Benton Counties",1801100,PUMA,homeownership_rate,0.7359
"Montgomery, Clinton, White, Carroll & Benton Counties",1801100,PUMA,median_home_value_among_homeowners,125000
"Montgomery, Clinton, White, Carroll & Benton Counties",1801100,PUMA,at least 2000 emergency savings,0.5847
"Montgomery, Clinton, White, Carroll & Benton Counties",1801100,PUMA,score_cleanpos_p50,700
"Montgomery, Clinton, White, Carroll & Benton Counties",1801100,PUMA,has_delinq_pct,0.2801
"Montgomery, Clinton, White, Carroll & Benton Counties",1801100,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1003
"Montgomery, Clinton, White, Carroll & Benton Counties",1801100,PUMA,had_foreclosure_2yr_pct,0.0014
"Montgomery, Clinton, White, Carroll & Benton Counties",1801100,PUMA,share_of_low_income_households_with_housing_cost_burden,0.4663
"Montgomery, Clinton, White, Carroll & Benton Counties",1801100,PUMA,share_of_people_with_health_insurance,0.9108
Tippecanoe County--Lafayette & West Lafayette Cities,1801200,PUMA,median net worth,57938.945
Tippecanoe County--Lafayette & West Lafayette Cities,1801200,PUMA,homeownership_rate,0.5611
Tippecanoe County--Lafayette & West Lafayette Cities,1801200,PUMA,median_home_value_among_homeowners,150000
Tippecanoe County--Lafayette & West Lafayette Cities,1801200,PUMA,at least 2000 emergency savings,0.6298
Tippecanoe County--Lafayette & West Lafayette Cities,1801200,PUMA,score_cleanpos_p50,693
Tippecanoe County--Lafayette & West Lafayette Cities,1801200,PUMA,has_delinq_pct,0.3199
Tippecanoe County--Lafayette & West Lafayette Cities,1801200,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1025
Tippecanoe County--Lafayette & West Lafayette Cities,1801200,PUMA,had_foreclosure_2yr_pct,6e-4
Tippecanoe County--Lafayette & West Lafayette Cities,1801200,PUMA,share_of_low_income_households_with_housing_cost_burden,0.6417
Tippecanoe County--Lafayette & West Lafayette Cities,1801200,PUMA,share_of_people_with_health_insurance,0.9296
"Howard, Cass & Tipton Counties--Kokomo City",1801300,PUMA,median net worth,82312.055
"Howard, Cass & Tipton Counties--Kokomo City",1801300,PUMA,homeownership_rate,0.7504
"Howard, Cass & Tipton Counties--Kokomo City",1801300,PUMA,median_home_value_among_homeowners,100000
"Howard, Cass & Tipton Counties--Kokomo City",1801300,PUMA,at least 2000 emergency savings,0.5786
"Howard, Cass & Tipton Counties--Kokomo City",1801300,PUMA,score_cleanpos_p50,677
"Howard, Cass & Tipton Counties--Kokomo City",1801300,PUMA,has_delinq_pct,0.3338
"Howard, Cass & Tipton Counties--Kokomo City",1801300,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1168
"Howard, Cass & Tipton Counties--Kokomo City",1801300,PUMA,had_foreclosure_2yr_pct,0.0018
"Howard, Cass & Tipton Counties--Kokomo City",1801300,PUMA,share_of_low_income_households_with_housing_cost_burden,0.4033
"Howard, Cass & Tipton Counties--Kokomo City",1801300,PUMA,share_of_people_with_health_insurance,0.8731
"Grant, Miami & Wabash Counties",1801400,PUMA,median net worth,74090.555
"Grant, Miami & Wabash Counties",1801400,PUMA,homeownership_rate,0.7203
"Grant, Miami & Wabash Counties",1801400,PUMA,median_home_value_among_homeowners,100000
"Grant, Miami & Wabash Counties",1801400,PUMA,at least 2000 emergency savings,0.5524
"Grant, Miami & Wabash Counties",1801400,PUMA,score_cleanpos_p50,675
"Grant, Miami & Wabash Counties",1801400,PUMA,has_delinq_pct,0.3411
"Grant, Miami & Wabash Counties",1801400,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1259
"Grant, Miami & Wabash Counties",1801400,PUMA,had_foreclosure_2yr_pct,0.0019
"Grant, Miami & Wabash Counties",1801400,PUMA,share_of_low_income_households_with_housing_cost_burden,0.4513
"Grant, Miami & Wabash Counties",1801400,PUMA,share_of_people_with_health_insurance,0.8942
"Henry, Randolph, Jay & Blackford Counties",1801500,PUMA,median net worth,72914.07
"Henry, Randolph, Jay & Blackford Counties",1801500,PUMA,homeownership_rate,0.73
"Henry, Randolph, Jay & Blackford Counties",1801500,PUMA,median_home_value_among_homeowners,95000
"Henry, Randolph, Jay & Blackford Counties",1801500,PUMA,at least 2000 emergency savings,0.5434
"Henry, Randolph, Jay & Blackford Counties",1801500,PUMA,score_cleanpos_p50,677
"Henry, Randolph, Jay & Blackford Counties",1801500,PUMA,has_delinq_pct,0.322
"Henry, Randolph, Jay & Blackford Counties",1801500,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1214
"Henry, Randolph, Jay & Blackford Counties",1801500,PUMA,had_foreclosure_2yr_pct,0.0035
"Henry, Randolph, Jay & Blackford Counties",1801500,PUMA,share_of_low_income_households_with_housing_cost_burden,0.3841
"Henry, Randolph, Jay & Blackford Counties",1801500,PUMA,share_of_people_with_health_insurance,0.8868
"Clay, Sullivan, Parke, Fountain, Vermillion & Warren Counties",1801600,PUMA,median net worth,81021.938
"Clay, Sullivan, Parke, Fountain, Vermillion & Warren Counties",1801600,PUMA,homeownership_rate,0.7579
"Clay, Sullivan, Parke, Fountain, Vermillion & Warren Counties",1801600,PUMA,median_home_value_among_homeowners,100000
"Clay, Sullivan, Parke, Fountain, Vermillion & Warren Counties",1801600,PUMA,at least 2000 emergency savings,0.561
"Clay, Sullivan, Parke, Fountain, Vermillion & Warren Counties",1801600,PUMA,score_cleanpos_p50,688
"Clay, Sullivan, Parke, Fountain, Vermillion & Warren Counties",1801600,PUMA,has_delinq_pct,0.3075
"Clay, Sullivan, Parke, Fountain, Vermillion & Warren Counties",1801600,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1196
"Clay, Sullivan, Parke, Fountain, Vermillion & Warren Counties",1801600,PUMA,had_foreclosure_2yr_pct,8e-4
"Clay, Sullivan, Parke, Fountain, Vermillion & Warren Counties",1801600,PUMA,share_of_low_income_households_with_housing_cost_burden,0.3915
"Clay, Sullivan, Parke, Fountain, Vermillion & Warren Counties",1801600,PUMA,share_of_people_with_health_insurance,0.9106
Vigo County--Terre Haute City,1801700,PUMA,median net worth,54817.137
Vigo County--Terre Haute City,1801700,PUMA,homeownership_rate,0.6227
Vigo County--Terre Haute City,1801700,PUMA,median_home_value_among_homeowners,120000
Vigo County--Terre Haute City,1801700,PUMA,at least 2000 emergency savings,0.5523
Vigo County--Terre Haute City,1801700,PUMA,score_cleanpos_p50,672
Vigo County--Terre Haute City,1801700,PUMA,has_delinq_pct,0.3925
Vigo County--Terre Haute City,1801700,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1085
Vigo County--Terre Haute City,1801700,PUMA,had_foreclosure_2yr_pct,0
Vigo County--Terre Haute City,1801700,PUMA,share_of_low_income_households_with_housing_cost_burden,0.5913
Vigo County--Terre Haute City,1801700,PUMA,share_of_people_with_health_insurance,0.8896
Boone & Hamilton (Northwest) Counties,1801801,PUMA,median net worth,224165.67
Boone & Hamilton (Northwest) Counties,1801801,PUMA,homeownership_rate,0.7913
Boone & Hamilton (Northwest) Counties,1801801,PUMA,median_home_value_among_homeowners,250000
Boone & Hamilton (Northwest) Counties,1801801,PUMA,at least 2000 emergency savings,0.7774
Boone & Hamilton (Northwest) Counties,1801801,PUMA,score_cleanpos_p50,749
Boone & Hamilton (Northwest) Counties,1801801,PUMA,has_delinq_pct,0.1758
Boone & Hamilton (Northwest) Counties,1801801,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0788
Boone & Hamilton (Northwest) Counties,1801801,PUMA,had_foreclosure_2yr_pct,9e-4
Boone & Hamilton (Northwest) Counties,1801801,PUMA,share_of_low_income_households_with_housing_cost_burden,0.6858
Boone & Hamilton (Northwest) Counties,1801801,PUMA,share_of_people_with_health_insurance,0.9404
Hamilton County (Central)--Carmel City & Fishers Town (West),1801802,PUMA,median net worth,307921.47
Hamilton County (Central)--Carmel City & Fishers Town (West),1801802,PUMA,homeownership_rate,0.7437
Hamilton County (Central)--Carmel City & Fishers Town (West),1801802,PUMA,median_home_value_among_homeowners,295000
Hamilton County (Central)--Carmel City & Fishers Town (West),1801802,PUMA,at least 2000 emergency savings,0.8524
Hamilton County (Central)--Carmel City & Fishers Town (West),1801802,PUMA,score_cleanpos_p50,730
Hamilton County (Central)--Carmel City & Fishers Town (West),1801802,PUMA,has_delinq_pct,0.2234
Hamilton County (Central)--Carmel City & Fishers Town (West),1801802,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.081
Hamilton County (Central)--Carmel City & Fishers Town (West),1801802,PUMA,had_foreclosure_2yr_pct,8e-4
Hamilton County (Central)--Carmel City & Fishers Town (West),1801802,PUMA,share_of_low_income_households_with_housing_cost_burden,0.713
Hamilton County (Central)--Carmel City & Fishers Town (West),1801802,PUMA,share_of_people_with_health_insurance,0.9711
Hamilton County (East)--Noblesville City & Fishers Town (East),1801803,PUMA,median net worth,259026.63
Hamilton County (East)--Noblesville City & Fishers Town (East),1801803,PUMA,homeownership_rate,0.8108
Hamilton County (East)--Noblesville City & Fishers Town (East),1801803,PUMA,median_home_value_among_homeowners,248000
Hamilton County (East)--Noblesville City & Fishers Town (East),1801803,PUMA,at least 2000 emergency savings,0.8223
Hamilton County (East)--Noblesville City & Fishers Town (East),1801803,PUMA,score_cleanpos_p50,740
Hamilton County (East)--Noblesville City & Fishers Town (East),1801803,PUMA,has_delinq_pct,0.1978
Hamilton County (East)--Noblesville City & Fishers Town (East),1801803,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0512
